"SalesOrderID","OrderDate","OrderQty","UnitPrice","StandardCost","ProductName","TerritoryName","CountryRegionCode","ProductCategory"
45039,1/1/2010 0:00:00,1,$419.46,$486.71,"Road-650 Red, 48","Canada","CA","Road Bikes"
45039,1/1/2010 0:00:00,1,$183.94,$187.16,"LL Road Frame - Red, 60","Canada","CA","Road Frames"
45039,1/1/2010 0:00:00,1,$178.58,$204.63,"LL Road Frame - Black, 58","Canada","CA","Road Frames"
45039,1/1/2010 0:00:00,1,$2146.96,$2171.29,"Road-150 Red, 56","Canada","CA","Road Bikes"
45039,1/1/2010 0:00:00,5,$874.79,$884.71,"Road-450 Red, 58","Canada","CA","Road Bikes"
45039,1/1/2010 0:00:00,6,$874.79,$884.71,"Road-450 Red, 52","Canada","CA","Road Bikes"
45039,1/1/2010 0:00:00,2,$183.94,$187.16,"LL Road Frame - Red, 48","Canada","CA","Road Frames"
45039,1/1/2010 0:00:00,2,$419.46,$486.71,"Road-650 Red, 60","Canada","CA","Road Bikes"
45039,1/1/2010 0:00:00,1,$419.46,$486.71,"Road-650 Black, 44","Canada","CA","Road Bikes"
45039,1/1/2010 0:00:00,4,$419.46,$486.71,"Road-650 Black, 52","Canada","CA","Road Bikes"
45039,1/1/2010 0:00:00,2,$183.94,$187.16,"LL Road Frame - Red, 62","Canada","CA","Road Frames"
45039,1/1/2010 0:00:00,3,$874.79,$884.71,"Road-450 Red, 60","Canada","CA","Road Bikes"
45039,1/1/2010 0:00:00,5,$874.79,$884.71,"Road-450 Red, 44","Canada","CA","Road Bikes"
45039,1/1/2010 0:00:00,2,$178.58,$204.63,"LL Road Frame - Black, 52","Canada","CA","Road Frames"
45039,1/1/2010 0:00:00,4,$419.46,$486.71,"Road-650 Red, 62","Canada","CA","Road Bikes"
45039,1/1/2010 0:00:00,2,$419.46,$486.71,"Road-650 Black, 58","Canada","CA","Road Bikes"
45039,1/1/2010 0:00:00,1,$419.46,$486.71,"Road-650 Red, 52","Canada","CA","Road Bikes"
45040,1/1/2010 0:00:00,1,$419.46,$486.71,"Road-650 Black, 52","Southwest","US","Road Bikes"
45041,1/1/2010 0:00:00,1,$419.46,$486.71,"Road-650 Black, 58","Northwest","US","Road Bikes"
45042,1/1/2010 0:00:00,2,$2039.99,$1912.15,"Mountain-100 Silver, 44","Northwest","US","Mountain Bikes"
45042,1/1/2010 0:00:00,4,$2039.99,$1912.15,"Mountain-100 Silver, 38","Northwest","US","Mountain Bikes"
45042,1/1/2010 0:00:00,3,$2024.99,$1898.09,"Mountain-100 Black, 42","Northwest","US","Mountain Bikes"
45042,1/1/2010 0:00:00,2,$2039.99,$1912.15,"Mountain-100 Silver, 48","Northwest","US","Mountain Bikes"
45042,1/1/2010 0:00:00,5,$2024.99,$1898.09,"Mountain-100 Black, 44","Northwest","US","Mountain Bikes"
45042,1/1/2010 0:00:00,5,$5.70,$3.40,"Mountain Bike Socks, M","Northwest","US","Socks"
45042,1/1/2010 0:00:00,4,$2024.99,$1898.09,"Mountain-100 Black, 38","Northwest","US","Mountain Bikes"
45043,1/1/2010 0:00:00,4,$2024.99,$1898.09,"Mountain-100 Black, 42","Northwest","US","Mountain Bikes"
45043,1/1/2010 0:00:00,2,$2024.99,$1898.09,"Mountain-100 Black, 48","Northwest","US","Mountain Bikes"
45043,1/1/2010 0:00:00,6,$2039.99,$1912.15,"Mountain-100 Silver, 44","Northwest","US","Mountain Bikes"
45043,1/1/2010 0:00:00,2,$2024.99,$1898.09,"Mountain-100 Black, 44","Northwest","US","Mountain Bikes"
45043,1/1/2010 0:00:00,1,$5.19,$6.92,"AWC Logo Cap","Northwest","US","Caps"
45043,1/1/2010 0:00:00,4,$5.70,$3.40,"Mountain Bike Socks, M","Northwest","US","Socks"
45043,1/1/2010 0:00:00,1,$28.84,$38.49,"Long-Sleeve Logo Jersey, L","Northwest","US","Jerseys"
45043,1/1/2010 0:00:00,2,$2039.99,$1912.15,"Mountain-100 Silver, 38","Northwest","US","Mountain Bikes"
45044,1/1/2010 0:00:00,1,$419.46,$486.71,"Road-650 Red, 52","Southwest","US","Road Bikes"
45044,1/1/2010 0:00:00,2,$178.58,$204.63,"LL Road Frame - Black, 52","Southwest","US","Road Frames"
45044,1/1/2010 0:00:00,2,$419.46,$486.71,"Road-650 Black, 60","Southwest","US","Road Bikes"
45044,1/1/2010 0:00:00,1,$2146.96,$2171.29,"Road-150 Red, 56","Southwest","US","Road Bikes"
45044,1/1/2010 0:00:00,1,$874.79,$884.71,"Road-450 Red, 44","Southwest","US","Road Bikes"
45044,1/1/2010 0:00:00,1,$419.46,$486.71,"Road-650 Black, 44","Southwest","US","Road Bikes"
45045,1/1/2010 0:00:00,2,$5.70,$3.40,"Mountain Bike Socks, M","Central","US","Socks"
45045,1/1/2010 0:00:00,1,$2024.99,$1898.09,"Mountain-100 Black, 48","Central","US","Mountain Bikes"
45045,1/1/2010 0:00:00,1,$2039.99,$1912.15,"Mountain-100 Silver, 38","Central","US","Mountain Bikes"
45045,1/1/2010 0:00:00,1,$2039.99,$1912.15,"Mountain-100 Silver, 48","Central","US","Mountain Bikes"
45045,1/1/2010 0:00:00,3,$2039.99,$1912.15,"Mountain-100 Silver, 44","Central","US","Mountain Bikes"
45045,1/1/2010 0:00:00,1,$2024.99,$1898.09,"Mountain-100 Black, 42","Central","US","Mountain Bikes"
45046,1/1/2010 0:00:00,1,$419.46,$486.71,"Road-650 Black, 52","Southwest","US","Road Bikes"
45046,1/1/2010 0:00:00,1,$419.46,$486.71,"Road-650 Red, 44","Southwest","US","Road Bikes"
45047,1/1/2010 0:00:00,2,$874.79,$884.71,"Road-450 Red, 44","Canada","CA","Road Bikes"
45047,1/1/2010 0:00:00,1,$2146.96,$2171.29,"Road-150 Red, 62","Canada","CA","Road Bikes"
45047,1/1/2010 0:00:00,5,$356.90,$352.14,"ML Road Frame - Red, 48","Canada","CA","Road Frames"
45047,1/1/2010 0:00:00,3,$874.79,$884.71,"Road-450 Red, 60","Canada","CA","Road Bikes"
45047,1/1/2010 0:00:00,3,$419.46,$486.71,"Road-650 Black, 60","Canada","CA","Road Bikes"
45047,1/1/2010 0:00:00,5,$419.46,$486.71,"Road-650 Black, 44","Canada","CA","Road Bikes"
45047,1/1/2010 0:00:00,1,$178.58,$204.63,"LL Road Frame - Black, 52","Canada","CA","Road Frames"
45047,1/1/2010 0:00:00,14,$405.48,$486.71,"Road-650 Black, 52","Canada","CA","Road Bikes"
45047,1/1/2010 0:00:00,2,$28.84,$38.49,"Long-Sleeve Logo Jersey, M","Canada","CA","Jerseys"
45047,1/1/2010 0:00:00,2,$874.79,$884.71,"Road-450 Red, 58","Canada","CA","Road Bikes"
45047,1/1/2010 0:00:00,8,$419.46,$486.71,"Road-650 Red, 44","Canada","CA","Road Bikes"
45047,1/1/2010 0:00:00,2,$28.84,$38.49,"Long-Sleeve Logo Jersey, XL","Canada","CA","Jerseys"
45047,1/1/2010 0:00:00,6,$874.79,$884.71,"Road-450 Red, 52","Canada","CA","Road Bikes"
45047,1/1/2010 0:00:00,8,$419.46,$486.71,"Road-650 Black, 58","Canada","CA","Road Bikes"
45047,1/1/2010 0:00:00,1,$183.94,$187.16,"LL Road Frame - Red, 44","Canada","CA","Road Frames"
45047,1/1/2010 0:00:00,3,$20.19,$13.09,"Sport-100 Helmet, Red","Canada","CA","Helmets"
45047,1/1/2010 0:00:00,4,$419.46,$486.71,"Road-650 Red, 60","Canada","CA","Road Bikes"
45047,1/1/2010 0:00:00,1,$20.19,$13.09,"Sport-100 Helmet, Black","Canada","CA","Helmets"
45047,1/1/2010 0:00:00,3,$20.19,$13.09,"Sport-100 Helmet, Blue","Canada","CA","Helmets"
45047,1/1/2010 0:00:00,1,$28.84,$38.49,"Long-Sleeve Logo Jersey, L","Canada","CA","Jerseys"
45047,1/1/2010 0:00:00,2,$2146.96,$2171.29,"Road-150 Red, 56","Canada","CA","Road Bikes"
45047,1/1/2010 0:00:00,1,$183.94,$187.16,"LL Road Frame - Red, 62","Canada","CA","Road Frames"
45047,1/1/2010 0:00:00,2,$419.46,$486.71,"Road-650 Red, 48","Canada","CA","Road Bikes"
45047,1/1/2010 0:00:00,2,$183.94,$187.16,"LL Road Frame - Red, 60","Canada","CA","Road Frames"
45047,1/1/2010 0:00:00,1,$419.46,$486.71,"Road-650 Red, 52","Canada","CA","Road Bikes"
45047,1/1/2010 0:00:00,1,$183.94,$187.16,"LL Road Frame - Red, 48","Canada","CA","Road Frames"
45048,1/1/2010 0:00:00,1,$2039.99,$1912.15,"Mountain-100 Silver, 42","Central","US","Mountain Bikes"
45048,1/1/2010 0:00:00,1,$2024.99,$1898.09,"Mountain-100 Black, 42","Central","US","Mountain Bikes"
45048,1/1/2010 0:00:00,1,$2039.99,$1912.15,"Mountain-100 Silver, 48","Central","US","Mountain Bikes"
45048,1/1/2010 0:00:00,4,$5.70,$3.40,"Mountain Bike Socks, M","Central","US","Socks"
45049,1/1/2010 0:00:00,1,$20.19,$13.09,"Sport-100 Helmet, Black","Northwest","US","Helmets"
45049,1/1/2010 0:00:00,2,$183.94,$187.16,"LL Road Frame - Red, 60","Northwest","US","Road Frames"
45049,1/1/2010 0:00:00,1,$419.46,$486.71,"Road-650 Black, 60","Northwest","US","Road Bikes"
45049,1/1/2010 0:00:00,3,$183.94,$187.16,"LL Road Frame - Red, 44","Northwest","US","Road Frames"
45049,1/1/2010 0:00:00,1,$20.19,$13.09,"Sport-100 Helmet, Blue","Northwest","US","Helmets"
45050,1/1/2010 0:00:00,1,$809.76,$699.09,"HL Mountain Frame - Black, 48","Northwest","US","Mountain Frames"
45050,1/1/2010 0:00:00,2,$722.59,$747.20,"HL Mountain Frame - Silver, 46","Northwest","US","Mountain Frames"
45050,1/1/2010 0:00:00,1,$2039.99,$1912.15,"Mountain-100 Silver, 38","Northwest","US","Mountain Bikes"
45051,1/1/2010 0:00:00,1,$419.46,$486.71,"Road-650 Black, 52","Central","US","Road Bikes"
45051,1/1/2010 0:00:00,2,$874.79,$884.71,"Road-450 Red, 52","Central","US","Road Bikes"
45051,1/1/2010 0:00:00,2,$419.46,$486.71,"Road-650 Red, 60","Central","US","Road Bikes"
45052,1/1/2010 0:00:00,6,$2024.99,$1898.09,"Mountain-100 Black, 38","Canada","CA","Mountain Bikes"
45052,1/1/2010 0:00:00,2,$2039.99,$1912.15,"Mountain-100 Silver, 42","Canada","CA","Mountain Bikes"
45052,1/1/2010 0:00:00,2,$2024.99,$1898.09,"Mountain-100 Black, 48","Canada","CA","Mountain Bikes"
45052,1/1/2010 0:00:00,2,$2039.99,$1912.15,"Mountain-100 Silver, 48","Canada","CA","Mountain Bikes"
45052,1/1/2010 0:00:00,2,$2024.99,$1898.09,"Mountain-100 Black, 44","Canada","CA","Mountain Bikes"
45053,1/1/2010 0:00:00,1,$419.46,$486.71,"Road-650 Black, 60","Northeast","US","Road Bikes"
45053,1/1/2010 0:00:00,2,$419.46,$486.71,"Road-650 Red, 48","Northeast","US","Road Bikes"
45053,1/1/2010 0:00:00,1,$28.84,$38.49,"Long-Sleeve Logo Jersey, L","Northeast","US","Jerseys"
45053,1/1/2010 0:00:00,2,$5.19,$6.92,"AWC Logo Cap","Northeast","US","Caps"
45053,1/1/2010 0:00:00,2,$874.79,$884.71,"Road-450 Red, 44","Northeast","US","Road Bikes"
45053,1/1/2010 0:00:00,3,$419.46,$486.71,"Road-650 Red, 58","Northeast","US","Road Bikes"
45053,1/1/2010 0:00:00,1,$419.46,$486.71,"Road-650 Red, 52","Northeast","US","Road Bikes"
45053,1/1/2010 0:00:00,1,$874.79,$884.71,"Road-450 Red, 48","Northeast","US","Road Bikes"
45053,1/1/2010 0:00:00,5,$419.46,$486.71,"Road-650 Black, 52","Northeast","US","Road Bikes"
45053,1/1/2010 0:00:00,2,$2146.96,$2171.29,"Road-150 Red, 44","Northeast","US","Road Bikes"
45053,1/1/2010 0:00:00,2,$874.79,$884.71,"Road-450 Red, 58","Northeast","US","Road Bikes"
45053,1/1/2010 0:00:00,1,$419.46,$486.71,"Road-650 Red, 44","Northeast","US","Road Bikes"
45053,1/1/2010 0:00:00,2,$874.79,$884.71,"Road-450 Red, 52","Northeast","US","Road Bikes"
45053,1/1/2010 0:00:00,1,$419.46,$486.71,"Road-650 Red, 60","Northeast","US","Road Bikes"
45053,1/1/2010 0:00:00,1,$2146.96,$2171.29,"Road-150 Red, 56","Northeast","US","Road Bikes"
45053,1/1/2010 0:00:00,1,$419.46,$486.71,"Road-650 Black, 48","Northeast","US","Road Bikes"
45053,1/1/2010 0:00:00,1,$419.46,$486.71,"Road-650 Red, 62","Northeast","US","Road Bikes"
45054,1/1/2010 0:00:00,3,$419.46,$486.71,"Road-650 Red, 60","Canada","CA","Road Bikes"
45054,1/1/2010 0:00:00,5,$419.46,$486.71,"Road-650 Red, 44","Canada","CA","Road Bikes"
45054,1/1/2010 0:00:00,3,$419.46,$486.71,"Road-650 Black, 52","Canada","CA","Road Bikes"
45054,1/1/2010 0:00:00,5,$874.79,$884.71,"Road-450 Red, 52","Canada","CA","Road Bikes"
45054,1/1/2010 0:00:00,1,$419.46,$486.71,"Road-650 Black, 58","Canada","CA","Road Bikes"
45054,1/1/2010 0:00:00,2,$419.46,$486.71,"Road-650 Red, 48","Canada","CA","Road Bikes"
45054,1/1/2010 0:00:00,2,$874.79,$884.71,"Road-450 Red, 58","Canada","CA","Road Bikes"
45054,1/1/2010 0:00:00,3,$419.46,$486.71,"Road-650 Red, 62","Canada","CA","Road Bikes"
45055,1/1/2010 0:00:00,2,$419.46,$486.71,"Road-650 Red, 62","Central","US","Road Bikes"
45055,1/1/2010 0:00:00,1,$419.46,$486.71,"Road-650 Red, 48","Central","US","Road Bikes"
45055,1/1/2010 0:00:00,2,$419.46,$486.71,"Road-650 Black, 60","Central","US","Road Bikes"
45055,1/1/2010 0:00:00,1,$874.79,$884.71,"Road-450 Red, 52","Central","US","Road Bikes"
45055,1/1/2010 0:00:00,1,$2146.96,$2171.29,"Road-150 Red, 44","Central","US","Road Bikes"
45055,1/1/2010 0:00:00,1,$419.46,$486.71,"Road-650 Red, 60","Central","US","Road Bikes"
45055,1/1/2010 0:00:00,2,$874.79,$884.71,"Road-450 Red, 44","Central","US","Road Bikes"
45055,1/1/2010 0:00:00,3,$28.84,$38.49,"Long-Sleeve Logo Jersey, L","Central","US","Jerseys"
45055,1/1/2010 0:00:00,2,$2146.96,$2171.29,"Road-150 Red, 62","Central","US","Road Bikes"
45055,1/1/2010 0:00:00,1,$419.46,$486.71,"Road-650 Red, 52","Central","US","Road Bikes"
45055,1/1/2010 0:00:00,1,$419.46,$486.71,"Road-650 Black, 62","Central","US","Road Bikes"
45055,1/1/2010 0:00:00,3,$419.46,$486.71,"Road-650 Red, 44","Central","US","Road Bikes"
45055,1/1/2010 0:00:00,1,$419.46,$486.71,"Road-650 Black, 58","Central","US","Road Bikes"
45055,1/1/2010 0:00:00,1,$419.46,$486.71,"Road-650 Black, 48","Central","US","Road Bikes"
45055,1/1/2010 0:00:00,2,$419.46,$486.71,"Road-650 Red, 58","Central","US","Road Bikes"
45055,1/1/2010 0:00:00,2,$2146.96,$2171.29,"Road-150 Red, 56","Central","US","Road Bikes"
45055,1/1/2010 0:00:00,1,$5.19,$6.92,"AWC Logo Cap","Central","US","Caps"
45056,1/1/2010 0:00:00,3,$2039.99,$1912.15,"Mountain-100 Silver, 38","Southeast","US","Mountain Bikes"
45056,1/1/2010 0:00:00,3,$2024.99,$1898.09,"Mountain-100 Black, 44","Southeast","US","Mountain Bikes"
45056,1/1/2010 0:00:00,3,$2039.99,$1912.15,"Mountain-100 Silver, 44","Southeast","US","Mountain Bikes"
45056,1/1/2010 0:00:00,2,$2024.99,$1898.09,"Mountain-100 Black, 38","Southeast","US","Mountain Bikes"
45056,1/1/2010 0:00:00,1,$2039.99,$1912.15,"Mountain-100 Silver, 48","Southeast","US","Mountain Bikes"
45056,1/1/2010 0:00:00,2,$2039.99,$1912.15,"Mountain-100 Silver, 42","Southeast","US","Mountain Bikes"
45056,1/1/2010 0:00:00,2,$2024.99,$1898.09,"Mountain-100 Black, 42","Southeast","US","Mountain Bikes"
45056,1/1/2010 0:00:00,8,$5.70,$3.40,"Mountain Bike Socks, M","Southeast","US","Socks"
45056,1/1/2010 0:00:00,3,$2024.99,$1898.09,"Mountain-100 Black, 48","Southeast","US","Mountain Bikes"
45057,1/1/2010 0:00:00,1,$419.46,$486.71,"Road-650 Red, 44","Canada","CA","Road Bikes"
45057,1/1/2010 0:00:00,2,$2146.96,$2171.29,"Road-150 Red, 52","Canada","CA","Road Bikes"
45057,1/1/2010 0:00:00,1,$419.46,$486.71,"Road-650 Black, 52","Canada","CA","Road Bikes"
45057,1/1/2010 0:00:00,1,$419.46,$486.71,"Road-650 Red, 60","Canada","CA","Road Bikes"
45057,1/1/2010 0:00:00,1,$419.46,$486.71,"Road-650 Red, 58","Canada","CA","Road Bikes"
45057,1/1/2010 0:00:00,2,$419.46,$486.71,"Road-650 Black, 58","Canada","CA","Road Bikes"
45057,1/1/2010 0:00:00,2,$419.46,$486.71,"Road-650 Red, 52","Canada","CA","Road Bikes"
45057,1/1/2010 0:00:00,1,$419.46,$486.71,"Road-650 Red, 48","Canada","CA","Road Bikes"
45057,1/1/2010 0:00:00,2,$2146.96,$2171.29,"Road-150 Red, 56","Canada","CA","Road Bikes"
45057,1/1/2010 0:00:00,2,$2146.96,$2171.29,"Road-150 Red, 62","Canada","CA","Road Bikes"
45057,1/1/2010 0:00:00,3,$5.19,$6.92,"AWC Logo Cap","Canada","CA","Caps"
45057,1/1/2010 0:00:00,2,$419.46,$486.71,"Road-650 Red, 62","Canada","CA","Road Bikes"
45057,1/1/2010 0:00:00,1,$419.46,$486.71,"Road-650 Black, 60","Canada","CA","Road Bikes"
45057,1/1/2010 0:00:00,1,$419.46,$486.71,"Road-650 Black, 44","Canada","CA","Road Bikes"
45057,1/1/2010 0:00:00,1,$874.79,$884.71,"Road-450 Red, 60","Canada","CA","Road Bikes"
45057,1/1/2010 0:00:00,2,$874.79,$884.71,"Road-450 Red, 48","Canada","CA","Road Bikes"
45057,1/1/2010 0:00:00,3,$419.46,$486.71,"Road-650 Black, 62","Canada","CA","Road Bikes"
45058,1/1/2010 0:00:00,1,$419.46,$486.71,"Road-650 Black, 52","Canada","CA","Road Bikes"
45058,1/1/2010 0:00:00,1,$419.46,$486.71,"Road-650 Red, 60","Canada","CA","Road Bikes"
45058,1/1/2010 0:00:00,2,$419.46,$486.71,"Road-650 Red, 44","Canada","CA","Road Bikes"
45058,1/1/2010 0:00:00,2,$419.46,$486.71,"Road-650 Black, 58","Canada","CA","Road Bikes"
45058,1/1/2010 0:00:00,4,$419.46,$486.71,"Road-650 Red, 48","Canada","CA","Road Bikes"
45058,1/1/2010 0:00:00,1,$419.46,$486.71,"Road-650 Red, 62","Canada","CA","Road Bikes"
45058,1/1/2010 0:00:00,1,$874.79,$884.71,"Road-450 Red, 52","Canada","CA","Road Bikes"
45059,1/1/2010 0:00:00,1,$419.46,$486.71,"Road-650 Black, 48","Southwest","US","Road Bikes"
45059,1/1/2010 0:00:00,2,$419.46,$486.71,"Road-650 Red, 60","Southwest","US","Road Bikes"
45059,1/1/2010 0:00:00,2,$28.84,$38.49,"Long-Sleeve Logo Jersey, L","Southwest","US","Jerseys"
45059,1/1/2010 0:00:00,1,$2146.96,$2171.29,"Road-150 Red, 56","Southwest","US","Road Bikes"
45059,1/1/2010 0:00:00,2,$419.46,$486.71,"Road-650 Red, 48","Southwest","US","Road Bikes"
45059,1/1/2010 0:00:00,3,$419.46,$486.71,"Road-650 Black, 52","Southwest","US","Road Bikes"
45059,1/1/2010 0:00:00,2,$874.79,$884.71,"Road-450 Red, 60","Southwest","US","Road Bikes"
45059,1/1/2010 0:00:00,1,$419.46,$486.71,"Road-650 Black, 58","Southwest","US","Road Bikes"
45059,1/1/2010 0:00:00,1,$874.79,$884.71,"Road-450 Red, 48","Southwest","US","Road Bikes"
45059,1/1/2010 0:00:00,2,$419.46,$486.71,"Road-650 Black, 44","Southwest","US","Road Bikes"
45059,1/1/2010 0:00:00,5,$2146.96,$2171.29,"Road-150 Red, 62","Southwest","US","Road Bikes"
45059,1/1/2010 0:00:00,1,$419.46,$486.71,"Road-650 Red, 44","Southwest","US","Road Bikes"
45059,1/1/2010 0:00:00,1,$419.46,$486.71,"Road-650 Black, 60","Southwest","US","Road Bikes"
45059,1/1/2010 0:00:00,2,$419.46,$486.71,"Road-650 Red, 52","Southwest","US","Road Bikes"
45059,1/1/2010 0:00:00,2,$419.46,$486.71,"Road-650 Black, 62","Southwest","US","Road Bikes"
45059,1/1/2010 0:00:00,2,$2146.96,$2171.29,"Road-150 Red, 44","Southwest","US","Road Bikes"
45059,1/1/2010 0:00:00,2,$2146.96,$2171.29,"Road-150 Red, 48","Southwest","US","Road Bikes"
45060,1/1/2010 0:00:00,2,$419.46,$486.71,"Road-650 Red, 44","Southwest","US","Road Bikes"
45060,1/1/2010 0:00:00,1,$419.46,$486.71,"Road-650 Red, 48","Southwest","US","Road Bikes"
45060,1/1/2010 0:00:00,1,$2146.96,$2171.29,"Road-150 Red, 62","Southwest","US","Road Bikes"
45060,1/1/2010 0:00:00,2,$419.46,$486.71,"Road-650 Red, 58","Southwest","US","Road Bikes"
45060,1/1/2010 0:00:00,1,$419.46,$486.71,"Road-650 Black, 44","Southwest","US","Road Bikes"
45060,1/1/2010 0:00:00,1,$419.46,$486.71,"Road-650 Black, 52","Southwest","US","Road Bikes"
45060,1/1/2010 0:00:00,2,$2146.96,$2171.29,"Road-150 Red, 52","Southwest","US","Road Bikes"
45060,1/1/2010 0:00:00,1,$419.46,$486.71,"Road-650 Red, 60","Southwest","US","Road Bikes"
45060,1/1/2010 0:00:00,2,$28.84,$38.49,"Long-Sleeve Logo Jersey, L","Southwest","US","Jerseys"
45060,1/1/2010 0:00:00,3,$5.19,$6.92,"AWC Logo Cap","Southwest","US","Caps"
45060,1/1/2010 0:00:00,1,$419.46,$486.71,"Road-650 Black, 62","Southwest","US","Road Bikes"
45060,1/1/2010 0:00:00,2,$2146.96,$2171.29,"Road-150 Red, 48","Southwest","US","Road Bikes"
45060,1/1/2010 0:00:00,2,$419.46,$486.71,"Road-650 Black, 48","Southwest","US","Road Bikes"
45060,1/1/2010 0:00:00,2,$419.46,$486.71,"Road-650 Red, 52","Southwest","US","Road Bikes"
45060,1/1/2010 0:00:00,2,$419.46,$486.71,"Road-650 Red, 62","Southwest","US","Road Bikes"
45060,1/1/2010 0:00:00,2,$2146.96,$2171.29,"Road-150 Red, 44","Southwest","US","Road Bikes"
45060,1/1/2010 0:00:00,1,$874.79,$884.71,"Road-450 Red, 52","Southwest","US","Road Bikes"
45060,1/1/2010 0:00:00,1,$419.46,$486.71,"Road-650 Black, 60","Southwest","US","Road Bikes"
45060,1/1/2010 0:00:00,3,$419.46,$486.71,"Road-650 Black, 58","Southwest","US","Road Bikes"
45061,1/1/2010 0:00:00,3,$2024.99,$1898.09,"Mountain-100 Black, 38","Southeast","US","Mountain Bikes"
45061,1/1/2010 0:00:00,2,$2024.99,$1898.09,"Mountain-100 Black, 42","Southeast","US","Mountain Bikes"
45061,1/1/2010 0:00:00,5,$2024.99,$1898.09,"Mountain-100 Black, 44","Southeast","US","Mountain Bikes"
45061,1/1/2010 0:00:00,8,$2024.99,$1898.09,"Mountain-100 Black, 48","Southeast","US","Mountain Bikes"
45061,1/1/2010 0:00:00,6,$2039.99,$1912.15,"Mountain-100 Silver, 38","Southeast","US","Mountain Bikes"
45061,1/1/2010 0:00:00,2,$2039.99,$1912.15,"Mountain-100 Silver, 42","Southeast","US","Mountain Bikes"
45061,1/1/2010 0:00:00,5,$2039.99,$1912.15,"Mountain-100 Silver, 44","Southeast","US","Mountain Bikes"
45061,1/1/2010 0:00:00,5,$2039.99,$1912.15,"Mountain-100 Silver, 48","Southeast","US","Mountain Bikes"
45061,1/1/2010 0:00:00,2,$28.84,$38.49,"Long-Sleeve Logo Jersey, L","Southeast","US","Jerseys"
45061,1/1/2010 0:00:00,5,$5.70,$3.40,"Mountain Bike Socks, M","Southeast","US","Socks"
45061,1/1/2010 0:00:00,1,$5.19,$6.92,"AWC Logo Cap","Southeast","US","Caps"
45062,1/1/2010 0:00:00,2,$5.19,$6.92,"AWC Logo Cap","Southeast","US","Caps"
45062,1/1/2010 0:00:00,1,$419.46,$486.71,"Road-650 Red, 62","Southeast","US","Road Bikes"
45062,1/1/2010 0:00:00,2,$28.84,$38.49,"Long-Sleeve Logo Jersey, M","Southeast","US","Jerseys"
45062,1/1/2010 0:00:00,2,$419.46,$486.71,"Road-650 Black, 58","Southeast","US","Road Bikes"
45062,1/1/2010 0:00:00,4,$28.84,$38.49,"Long-Sleeve Logo Jersey, L","Southeast","US","Jerseys"
45062,1/1/2010 0:00:00,1,$20.19,$13.09,"Sport-100 Helmet, Blue","Southeast","US","Helmets"
45062,1/1/2010 0:00:00,1,$20.19,$13.09,"Sport-100 Helmet, Red","Southeast","US","Helmets"
45062,1/1/2010 0:00:00,2,$2146.96,$2171.29,"Road-150 Red, 56","Southeast","US","Road Bikes"
45062,1/1/2010 0:00:00,2,$183.94,$187.16,"LL Road Frame - Red, 44","Southeast","US","Road Frames"
45062,1/1/2010 0:00:00,2,$28.84,$38.49,"Long-Sleeve Logo Jersey, XL","Southeast","US","Jerseys"
45062,1/1/2010 0:00:00,1,$183.94,$187.16,"LL Road Frame - Red, 60","Southeast","US","Road Frames"
