"SalesOrderID","OrderDate","OrderQty","UnitPrice","StandardCost","ProductName","TerritoryName","CountryRegionCode","ProductCategory"
44079,9/1/2010 0:00:00,2,$2146.96,$2171.29,"Road-150 Red, 56","Central","US","Road Bikes"
44079,9/1/2010 0:00:00,1,$356.90,$352.14,"ML Road Frame - Red, 48","Central","US","Road Frames"
44079,9/1/2010 0:00:00,5,$28.84,$38.49,"Long-Sleeve Logo Jersey, M","Central","US","Jerseys"
44079,9/1/2010 0:00:00,4,$5.19,$6.92,"AWC Logo Cap","Central","US","Caps"
44079,9/1/2010 0:00:00,1,$183.94,$187.16,"LL Road Frame - Red, 44","Central","US","Road Frames"
44079,9/1/2010 0:00:00,4,$419.46,$486.71,"Road-650 Black, 58","Central","US","Road Bikes"
44079,9/1/2010 0:00:00,1,$178.58,$204.63,"LL Road Frame - Black, 58","Central","US","Road Frames"
44079,9/1/2010 0:00:00,2,$28.84,$38.49,"Long-Sleeve Logo Jersey, XL","Central","US","Jerseys"
44079,9/1/2010 0:00:00,1,$178.58,$204.63,"LL Road Frame - Black, 52","Central","US","Road Frames"
44079,9/1/2010 0:00:00,5,$419.46,$486.71,"Road-650 Red, 44","Central","US","Road Bikes"
44079,9/1/2010 0:00:00,1,$183.94,$187.16,"LL Road Frame - Red, 62","Central","US","Road Frames"
44079,9/1/2010 0:00:00,3,$183.94,$187.16,"LL Road Frame - Red, 48","Central","US","Road Frames"
44079,9/1/2010 0:00:00,3,$20.19,$13.09,"Sport-100 Helmet, Blue","Central","US","Helmets"
44079,9/1/2010 0:00:00,5,$419.46,$486.71,"Road-650 Red, 60","Central","US","Road Bikes"
44079,9/1/2010 0:00:00,4,$28.84,$38.49,"Long-Sleeve Logo Jersey, L","Central","US","Jerseys"
44079,9/1/2010 0:00:00,2,$419.46,$486.71,"Road-650 Black, 60","Central","US","Road Bikes"
44079,9/1/2010 0:00:00,2,$419.46,$486.71,"Road-650 Red, 52","Central","US","Road Bikes"
44080,9/1/2010 0:00:00,2,$5.70,$3.40,"Mountain Bike Socks, M","Southwest","US","Socks"
44081,9/1/2010 0:00:00,1,$722.59,$747.20,"HL Mountain Frame - Silver, 38","Canada","CA","Mountain Frames"
44081,9/1/2010 0:00:00,2,$28.84,$38.49,"Long-Sleeve Logo Jersey, L","Canada","CA","Jerseys"
44081,9/1/2010 0:00:00,5,$2024.99,$1898.09,"Mountain-100 Black, 38","Canada","CA","Mountain Bikes"
44081,9/1/2010 0:00:00,4,$20.19,$13.09,"Sport-100 Helmet, Black","Canada","CA","Helmets"
44081,9/1/2010 0:00:00,1,$714.70,$739.04,"HL Mountain Frame - Black, 42","Canada","CA","Mountain Frames"
44081,9/1/2010 0:00:00,1,$28.84,$38.49,"Long-Sleeve Logo Jersey, XL","Canada","CA","Jerseys"
44081,9/1/2010 0:00:00,2,$5.70,$3.40,"Mountain Bike Socks, M","Canada","CA","Socks"
44081,9/1/2010 0:00:00,2,$28.84,$38.49,"Long-Sleeve Logo Jersey, M","Canada","CA","Jerseys"
44081,9/1/2010 0:00:00,2,$818.70,$706.81,"HL Mountain Frame - Silver, 48","Canada","CA","Mountain Frames"
44081,9/1/2010 0:00:00,2,$2039.99,$1912.15,"Mountain-100 Silver, 42","Canada","CA","Mountain Bikes"
44081,9/1/2010 0:00:00,3,$5.19,$6.92,"AWC Logo Cap","Canada","CA","Caps"
44081,9/1/2010 0:00:00,3,$2024.99,$1898.09,"Mountain-100 Black, 42","Canada","CA","Mountain Bikes"
44081,9/1/2010 0:00:00,2,$2024.99,$1898.09,"Mountain-100 Black, 44","Canada","CA","Mountain Bikes"
44081,9/1/2010 0:00:00,4,$2039.99,$1912.15,"Mountain-100 Silver, 48","Canada","CA","Mountain Bikes"
44081,9/1/2010 0:00:00,2,$809.76,$699.09,"HL Mountain Frame - Black, 48","Canada","CA","Mountain Frames"
44081,9/1/2010 0:00:00,5,$20.19,$13.09,"Sport-100 Helmet, Red","Canada","CA","Helmets"
44082,9/1/2010 0:00:00,1,$2039.99,$1912.15,"Mountain-100 Silver, 42","Canada","CA","Mountain Bikes"
44083,9/1/2010 0:00:00,1,$874.79,$884.71,"Road-450 Red, 52","Canada","CA","Road Bikes"
44083,9/1/2010 0:00:00,2,$28.84,$38.49,"Long-Sleeve Logo Jersey, L","Canada","CA","Jerseys"
44083,9/1/2010 0:00:00,2,$5.19,$6.92,"AWC Logo Cap","Canada","CA","Caps"
44083,9/1/2010 0:00:00,1,$419.46,$486.71,"Road-650 Black, 52","Canada","CA","Road Bikes"
44084,9/1/2010 0:00:00,2,$2024.99,$1898.09,"Mountain-100 Black, 48","Canada","CA","Mountain Bikes"
44084,9/1/2010 0:00:00,2,$2039.99,$1912.15,"Mountain-100 Silver, 42","Canada","CA","Mountain Bikes"
44085,9/1/2010 0:00:00,1,$419.46,$486.71,"Road-650 Red, 44","Canada","CA","Road Bikes"
44085,9/1/2010 0:00:00,3,$874.79,$884.71,"Road-450 Red, 58","Canada","CA","Road Bikes"
44085,9/1/2010 0:00:00,2,$28.84,$38.49,"Long-Sleeve Logo Jersey, XL","Canada","CA","Jerseys"
44085,9/1/2010 0:00:00,2,$419.46,$486.71,"Road-650 Red, 62","Canada","CA","Road Bikes"
44085,9/1/2010 0:00:00,2,$5.19,$6.92,"AWC Logo Cap","Canada","CA","Caps"
44085,9/1/2010 0:00:00,2,$183.94,$187.16,"LL Road Frame - Red, 44","Canada","CA","Road Frames"
44085,9/1/2010 0:00:00,3,$20.19,$13.09,"Sport-100 Helmet, Black","Canada","CA","Helmets"
44085,9/1/2010 0:00:00,4,$2146.96,$2171.29,"Road-150 Red, 56","Canada","CA","Road Bikes"
44085,9/1/2010 0:00:00,3,$183.94,$187.16,"LL Road Frame - Red, 60","Canada","CA","Road Frames"
44085,9/1/2010 0:00:00,3,$419.46,$486.71,"Road-650 Red, 48","Canada","CA","Road Bikes"
44085,9/1/2010 0:00:00,1,$178.58,$204.63,"LL Road Frame - Black, 52","Canada","CA","Road Frames"
44085,9/1/2010 0:00:00,1,$356.90,$352.14,"ML Road Frame - Red, 48","Canada","CA","Road Frames"
44085,9/1/2010 0:00:00,1,$28.84,$38.49,"Long-Sleeve Logo Jersey, L","Canada","CA","Jerseys"
44085,9/1/2010 0:00:00,3,$419.46,$486.71,"Road-650 Red, 60","Canada","CA","Road Bikes"
44085,9/1/2010 0:00:00,1,$419.46,$486.71,"Road-650 Black, 60","Canada","CA","Road Bikes"
44085,9/1/2010 0:00:00,4,$20.19,$13.09,"Sport-100 Helmet, Blue","Canada","CA","Helmets"
44085,9/1/2010 0:00:00,1,$874.79,$884.71,"Road-450 Red, 52","Canada","CA","Road Bikes"
44085,9/1/2010 0:00:00,4,$20.19,$13.09,"Sport-100 Helmet, Red","Canada","CA","Helmets"
44085,9/1/2010 0:00:00,1,$419.46,$486.71,"Road-650 Black, 44","Canada","CA","Road Bikes"
44085,9/1/2010 0:00:00,1,$419.46,$486.71,"Road-650 Black, 52","Canada","CA","Road Bikes"
44085,9/1/2010 0:00:00,2,$874.79,$884.71,"Road-450 Red, 60","Canada","CA","Road Bikes"
44086,9/1/2010 0:00:00,3,$2039.99,$1912.15,"Mountain-100 Silver, 38","Canada","CA","Mountain Bikes"
44086,9/1/2010 0:00:00,1,$818.70,$706.81,"HL Mountain Frame - Silver, 48","Canada","CA","Mountain Frames"
44086,9/1/2010 0:00:00,10,$5.70,$3.40,"Mountain Bike Socks, M","Canada","CA","Socks"
44086,9/1/2010 0:00:00,4,$2039.99,$1912.15,"Mountain-100 Silver, 44","Canada","CA","Mountain Bikes"
44086,9/1/2010 0:00:00,4,$2024.99,$1898.09,"Mountain-100 Black, 38","Canada","CA","Mountain Bikes"
44086,9/1/2010 0:00:00,5,$2024.99,$1898.09,"Mountain-100 Black, 42","Canada","CA","Mountain Bikes"
44086,9/1/2010 0:00:00,4,$2039.99,$1912.15,"Mountain-100 Silver, 42","Canada","CA","Mountain Bikes"
44086,9/1/2010 0:00:00,4,$20.19,$13.09,"Sport-100 Helmet, Black","Canada","CA","Helmets"
44086,9/1/2010 0:00:00,5,$2039.99,$1912.15,"Mountain-100 Silver, 48","Canada","CA","Mountain Bikes"
44086,9/1/2010 0:00:00,3,$28.84,$38.49,"Long-Sleeve Logo Jersey, M","Canada","CA","Jerseys"
44086,9/1/2010 0:00:00,5,$714.70,$739.04,"HL Mountain Frame - Black, 42","Canada","CA","Mountain Frames"
44086,9/1/2010 0:00:00,4,$2024.99,$1898.09,"Mountain-100 Black, 48","Canada","CA","Mountain Bikes"
44086,9/1/2010 0:00:00,3,$722.59,$747.20,"HL Mountain Frame - Silver, 38","Canada","CA","Mountain Frames"
44086,9/1/2010 0:00:00,4,$28.84,$38.49,"Long-Sleeve Logo Jersey, L","Canada","CA","Jerseys"
44086,9/1/2010 0:00:00,10,$5.19,$6.92,"AWC Logo Cap","Canada","CA","Caps"
44086,9/1/2010 0:00:00,5,$20.19,$13.09,"Sport-100 Helmet, Red","Canada","CA","Helmets"
44086,9/1/2010 0:00:00,4,$714.70,$739.04,"HL Mountain Frame - Black, 38","Canada","CA","Mountain Frames"
44086,9/1/2010 0:00:00,10,$20.19,$13.09,"Sport-100 Helmet, Blue","Canada","CA","Helmets"
44086,9/1/2010 0:00:00,3,$28.84,$38.49,"Long-Sleeve Logo Jersey, XL","Canada","CA","Jerseys"
44086,9/1/2010 0:00:00,3,$809.76,$699.09,"HL Mountain Frame - Black, 48","Canada","CA","Mountain Frames"
44086,9/1/2010 0:00:00,3,$722.59,$747.20,"HL Mountain Frame - Silver, 46","Canada","CA","Mountain Frames"
44087,9/1/2010 0:00:00,2,$2146.96,$2171.29,"Road-150 Red, 62","Southwest","US","Road Bikes"
44087,9/1/2010 0:00:00,2,$356.90,$352.14,"ML Road Frame - Red, 52","Southwest","US","Road Frames"
44088,9/1/2010 0:00:00,1,$419.46,$486.71,"Road-650 Red, 52","Southwest","US","Road Bikes"
44089,9/1/2010 0:00:00,2,$419.46,$486.71,"Road-650 Black, 52","Southwest","US","Road Bikes"
44089,9/1/2010 0:00:00,2,$419.46,$486.71,"Road-650 Red, 44","Southwest","US","Road Bikes"
44089,9/1/2010 0:00:00,1,$419.46,$486.71,"Road-650 Red, 60","Southwest","US","Road Bikes"
44090,9/1/2010 0:00:00,1,$419.46,$486.71,"Road-650 Red, 62","Southwest","US","Road Bikes"
44090,9/1/2010 0:00:00,3,$28.84,$38.49,"Long-Sleeve Logo Jersey, M","Southwest","US","Jerseys"
44090,9/1/2010 0:00:00,7,$28.84,$38.49,"Long-Sleeve Logo Jersey, L","Southwest","US","Jerseys"
44090,9/1/2010 0:00:00,2,$874.79,$884.71,"Road-450 Red, 52","Southwest","US","Road Bikes"
44090,9/1/2010 0:00:00,2,$20.19,$13.09,"Sport-100 Helmet, Blue","Southwest","US","Helmets"
44090,9/1/2010 0:00:00,2,$20.19,$13.09,"Sport-100 Helmet, Black","Southwest","US","Helmets"
44090,9/1/2010 0:00:00,3,$28.84,$38.49,"Long-Sleeve Logo Jersey, XL","Southwest","US","Jerseys"
44090,9/1/2010 0:00:00,1,$183.94,$187.16,"LL Road Frame - Red, 60","Southwest","US","Road Frames"
44090,9/1/2010 0:00:00,2,$20.19,$13.09,"Sport-100 Helmet, Red","Southwest","US","Helmets"
44090,9/1/2010 0:00:00,2,$183.94,$187.16,"LL Road Frame - Red, 44","Southwest","US","Road Frames"
44090,9/1/2010 0:00:00,2,$5.19,$6.92,"AWC Logo Cap","Southwest","US","Caps"
44090,9/1/2010 0:00:00,2,$874.79,$884.71,"Road-450 Red, 58","Southwest","US","Road Bikes"
44090,9/1/2010 0:00:00,4,$419.46,$486.71,"Road-650 Red, 44","Southwest","US","Road Bikes"
44091,9/1/2010 0:00:00,2,$356.90,$352.14,"ML Road Frame - Red, 48","Southwest","US","Road Frames"
44091,9/1/2010 0:00:00,2,$28.84,$38.49,"Long-Sleeve Logo Jersey, XL","Southwest","US","Jerseys"
44091,9/1/2010 0:00:00,1,$20.19,$13.09,"Sport-100 Helmet, Blue","Southwest","US","Helmets"
44091,9/1/2010 0:00:00,2,$874.79,$884.71,"Road-450 Red, 44","Southwest","US","Road Bikes"
44091,9/1/2010 0:00:00,2,$874.79,$884.71,"Road-450 Red, 60","Southwest","US","Road Bikes"
44091,9/1/2010 0:00:00,5,$20.19,$13.09,"Sport-100 Helmet, Red","Southwest","US","Helmets"
44091,9/1/2010 0:00:00,5,$20.19,$13.09,"Sport-100 Helmet, Black","Southwest","US","Helmets"
44092,9/1/2010 0:00:00,1,$419.46,$486.71,"Road-650 Black, 52","Southwest","US","Road Bikes"
44092,9/1/2010 0:00:00,1,$419.46,$486.71,"Road-650 Black, 58","Southwest","US","Road Bikes"
44092,9/1/2010 0:00:00,4,$178.58,$204.63,"LL Road Frame - Black, 52","Southwest","US","Road Frames"
44092,9/1/2010 0:00:00,2,$419.46,$486.71,"Road-650 Red, 44","Southwest","US","Road Bikes"
44092,9/1/2010 0:00:00,1,$419.46,$486.71,"Road-650 Red, 60","Southwest","US","Road Bikes"
44092,9/1/2010 0:00:00,2,$183.94,$187.16,"LL Road Frame - Red, 44","Southwest","US","Road Frames"
44092,9/1/2010 0:00:00,4,$5.19,$6.92,"AWC Logo Cap","Southwest","US","Caps"
44092,9/1/2010 0:00:00,1,$874.79,$884.71,"Road-450 Red, 52","Southwest","US","Road Bikes"
44093,9/1/2010 0:00:00,2,$874.79,$884.71,"Road-450 Red, 58","Southwest","US","Road Bikes"
44093,9/1/2010 0:00:00,1,$183.94,$187.16,"LL Road Frame - Red, 62","Southwest","US","Road Frames"
44093,9/1/2010 0:00:00,1,$874.79,$884.71,"Road-450 Red, 44","Southwest","US","Road Bikes"
44093,9/1/2010 0:00:00,1,$874.79,$884.71,"Road-450 Red, 60","Southwest","US","Road Bikes"
44093,9/1/2010 0:00:00,2,$419.46,$486.71,"Road-650 Red, 44","Southwest","US","Road Bikes"
44093,9/1/2010 0:00:00,2,$419.46,$486.71,"Road-650 Red, 48","Southwest","US","Road Bikes"
44093,9/1/2010 0:00:00,2,$20.19,$13.09,"Sport-100 Helmet, Black","Southwest","US","Helmets"
44093,9/1/2010 0:00:00,2,$183.94,$187.16,"LL Road Frame - Red, 48","Southwest","US","Road Frames"
44093,9/1/2010 0:00:00,1,$20.19,$13.09,"Sport-100 Helmet, Blue","Southwest","US","Helmets"
44093,9/1/2010 0:00:00,1,$419.46,$486.71,"Road-650 Black, 44","Southwest","US","Road Bikes"
44093,9/1/2010 0:00:00,6,$5.19,$6.92,"AWC Logo Cap","Southwest","US","Caps"
44093,9/1/2010 0:00:00,3,$419.46,$486.71,"Road-650 Black, 52","Southwest","US","Road Bikes"
44093,9/1/2010 0:00:00,2,$419.46,$486.71,"Road-650 Red, 60","Southwest","US","Road Bikes"
44093,9/1/2010 0:00:00,6,$28.84,$38.49,"Long-Sleeve Logo Jersey, L","Southwest","US","Jerseys"
44093,9/1/2010 0:00:00,2,$874.79,$884.71,"Road-450 Red, 52","Southwest","US","Road Bikes"
44093,9/1/2010 0:00:00,1,$178.58,$204.63,"LL Road Frame - Black, 52","Southwest","US","Road Frames"
44093,9/1/2010 0:00:00,2,$20.19,$13.09,"Sport-100 Helmet, Red","Southwest","US","Helmets"
44093,9/1/2010 0:00:00,3,$28.84,$38.49,"Long-Sleeve Logo Jersey, M","Southwest","US","Jerseys"
44093,9/1/2010 0:00:00,4,$28.84,$38.49,"Long-Sleeve Logo Jersey, XL","Southwest","US","Jerseys"
44094,9/1/2010 0:00:00,2,$2039.99,$1912.15,"Mountain-100 Silver, 38","Canada","CA","Mountain Bikes"
44095,9/1/2010 0:00:00,5,$2039.99,$1912.15,"Mountain-100 Silver, 44","Southwest","US","Mountain Bikes"
44095,9/1/2010 0:00:00,2,$2039.99,$1912.15,"Mountain-100 Silver, 42","Southwest","US","Mountain Bikes"
44095,9/1/2010 0:00:00,4,$2039.99,$1912.15,"Mountain-100 Silver, 48","Southwest","US","Mountain Bikes"
44095,9/1/2010 0:00:00,3,$2024.99,$1898.09,"Mountain-100 Black, 38","Southwest","US","Mountain Bikes"
44095,9/1/2010 0:00:00,5,$2024.99,$1898.09,"Mountain-100 Black, 44","Southwest","US","Mountain Bikes"
44095,9/1/2010 0:00:00,1,$714.70,$739.04,"HL Mountain Frame - Black, 42","Southwest","US","Mountain Frames"
44095,9/1/2010 0:00:00,1,$818.70,$706.81,"HL Mountain Frame - Silver, 48","Southwest","US","Mountain Frames"
44095,9/1/2010 0:00:00,1,$722.59,$747.20,"HL Mountain Frame - Silver, 38","Southwest","US","Mountain Frames"
44095,9/1/2010 0:00:00,2,$722.59,$747.20,"HL Mountain Frame - Silver, 46","Southwest","US","Mountain Frames"
44096,9/1/2010 0:00:00,2,$2024.99,$1898.09,"Mountain-100 Black, 44","Central","US","Mountain Bikes"
44096,9/1/2010 0:00:00,2,$2039.99,$1912.15,"Mountain-100 Silver, 38","Central","US","Mountain Bikes"
44097,9/1/2010 0:00:00,1,$874.79,$884.71,"Road-450 Red, 58","Central","US","Road Bikes"
44097,9/1/2010 0:00:00,1,$419.46,$486.71,"Road-650 Red, 60","Central","US","Road Bikes"
44097,9/1/2010 0:00:00,2,$419.46,$486.71,"Road-650 Red, 44","Central","US","Road Bikes"
44097,9/1/2010 0:00:00,4,$20.19,$13.09,"Sport-100 Helmet, Black","Central","US","Helmets"
44097,9/1/2010 0:00:00,1,$28.84,$38.49,"Long-Sleeve Logo Jersey, L","Central","US","Jerseys"
44097,9/1/2010 0:00:00,4,$20.19,$13.09,"Sport-100 Helmet, Blue","Central","US","Helmets"
44097,9/1/2010 0:00:00,1,$419.46,$486.71,"Road-650 Red, 62","Central","US","Road Bikes"
44097,9/1/2010 0:00:00,1,$419.46,$486.71,"Road-650 Black, 52","Central","US","Road Bikes"
44097,9/1/2010 0:00:00,2,$874.79,$884.71,"Road-450 Red, 52","Central","US","Road Bikes"
44097,9/1/2010 0:00:00,4,$183.94,$187.16,"LL Road Frame - Red, 44","Central","US","Road Frames"
44097,9/1/2010 0:00:00,1,$20.19,$13.09,"Sport-100 Helmet, Red","Central","US","Helmets"
44097,9/1/2010 0:00:00,2,$183.94,$187.16,"LL Road Frame - Red, 60","Central","US","Road Frames"
44098,9/1/2010 0:00:00,2,$2039.99,$1912.15,"Mountain-100 Silver, 44","Southeast","US","Mountain Bikes"
44098,9/1/2010 0:00:00,1,$2024.99,$1898.09,"Mountain-100 Black, 38","Southeast","US","Mountain Bikes"
44098,9/1/2010 0:00:00,1,$2039.99,$1912.15,"Mountain-100 Silver, 42","Southeast","US","Mountain Bikes"
44098,9/1/2010 0:00:00,1,$2039.99,$1912.15,"Mountain-100 Silver, 38","Southeast","US","Mountain Bikes"
44098,9/1/2010 0:00:00,22,$5.23,$3.40,"Mountain Bike Socks, M","Southeast","US","Socks"
44098,9/1/2010 0:00:00,3,$2024.99,$1898.09,"Mountain-100 Black, 44","Southeast","US","Mountain Bikes"
44099,9/1/2010 0:00:00,1,$28.84,$38.49,"Long-Sleeve Logo Jersey, XL","Southwest","US","Jerseys"
44099,9/1/2010 0:00:00,2,$874.79,$884.71,"Road-450 Red, 60","Southwest","US","Road Bikes"
44099,9/1/2010 0:00:00,1,$874.79,$884.71,"Road-450 Red, 44","Southwest","US","Road Bikes"
44099,9/1/2010 0:00:00,2,$419.46,$486.71,"Road-650 Black, 58","Southwest","US","Road Bikes"
44099,9/1/2010 0:00:00,4,$2146.96,$2171.29,"Road-150 Red, 56","Southwest","US","Road Bikes"
44099,9/1/2010 0:00:00,1,$419.46,$486.71,"Road-650 Red, 48","Southwest","US","Road Bikes"
44100,9/1/2010 0:00:00,6,$5.70,$3.40,"Mountain Bike Socks, M","Northwest","US","Socks"
44100,9/1/2010 0:00:00,4,$2024.99,$1898.09,"Mountain-100 Black, 48","Northwest","US","Mountain Bikes"
44100,9/1/2010 0:00:00,2,$722.59,$747.20,"HL Mountain Frame - Silver, 38","Northwest","US","Mountain Frames"
44100,9/1/2010 0:00:00,2,$714.70,$739.04,"HL Mountain Frame - Black, 38","Northwest","US","Mountain Frames"
44100,9/1/2010 0:00:00,7,$2024.99,$1898.09,"Mountain-100 Black, 42","Northwest","US","Mountain Bikes"
44100,9/1/2010 0:00:00,3,$2039.99,$1912.15,"Mountain-100 Silver, 48","Northwest","US","Mountain Bikes"
44100,9/1/2010 0:00:00,2,$714.70,$739.04,"HL Mountain Frame - Black, 42","Northwest","US","Mountain Frames"
44100,9/1/2010 0:00:00,5,$809.76,$699.09,"HL Mountain Frame - Black, 48","Northwest","US","Mountain Frames"
44100,9/1/2010 0:00:00,11,$1957.49,$1898.09,"Mountain-100 Black, 44","Northwest","US","Mountain Bikes"
44100,9/1/2010 0:00:00,3,$28.84,$38.49,"Long-Sleeve Logo Jersey, XL","Northwest","US","Jerseys"
44100,9/1/2010 0:00:00,1,$2039.99,$1912.15,"Mountain-100 Silver, 44","Northwest","US","Mountain Bikes"
44100,9/1/2010 0:00:00,2,$20.19,$13.09,"Sport-100 Helmet, Black","Northwest","US","Helmets"
44100,9/1/2010 0:00:00,6,$28.84,$38.49,"Long-Sleeve Logo Jersey, L","Northwest","US","Jerseys"
44100,9/1/2010 0:00:00,2,$28.84,$38.49,"Long-Sleeve Logo Jersey, M","Northwest","US","Jerseys"
44100,9/1/2010 0:00:00,2,$2039.99,$1912.15,"Mountain-100 Silver, 38","Northwest","US","Mountain Bikes"
44100,9/1/2010 0:00:00,3,$818.70,$706.81,"HL Mountain Frame - Silver, 48","Northwest","US","Mountain Frames"
44100,9/1/2010 0:00:00,5,$5.19,$6.92,"AWC Logo Cap","Northwest","US","Caps"
44100,9/1/2010 0:00:00,4,$2024.99,$1898.09,"Mountain-100 Black, 38","Northwest","US","Mountain Bikes"
44100,9/1/2010 0:00:00,4,$20.19,$13.09,"Sport-100 Helmet, Blue","Northwest","US","Helmets"
44100,9/1/2010 0:00:00,3,$2039.99,$1912.15,"Mountain-100 Silver, 42","Northwest","US","Mountain Bikes"
44100,9/1/2010 0:00:00,1,$20.19,$13.09,"Sport-100 Helmet, Red","Northwest","US","Helmets"
44101,9/1/2010 0:00:00,1,$183.94,$187.16,"LL Road Frame - Red, 60","Southeast","US","Road Frames"
44101,9/1/2010 0:00:00,2,$419.46,$486.71,"Road-650 Red, 62","Southeast","US","Road Bikes"
44101,9/1/2010 0:00:00,4,$2146.96,$2171.29,"Road-150 Red, 62","Southeast","US","Road Bikes"
44101,9/1/2010 0:00:00,1,$183.94,$187.16,"LL Road Frame - Red, 44","Southeast","US","Road Frames"
44102,9/1/2010 0:00:00,2,$874.79,$884.71,"Road-450 Red, 52","Southeast","US","Road Bikes"
44102,9/1/2010 0:00:00,1,$419.46,$486.71,"Road-650 Red, 44","Southeast","US","Road Bikes"
44102,9/1/2010 0:00:00,3,$28.84,$38.49,"Long-Sleeve Logo Jersey, L","Southeast","US","Jerseys"
44102,9/1/2010 0:00:00,1,$419.46,$486.71,"Road-650 Black, 52","Southeast","US","Road Bikes"
