"SalesOrderID","OrderDate","OrderQty","UnitPrice","StandardCost","ProductName","TerritoryName","CountryRegionCode","ProductCategory"
45277,2/1/2010 0:00:00,1,$419.46,$486.71,"Road-650 Black, 52","Northeast","US","Road Bikes"
45277,2/1/2010 0:00:00,1,$419.46,$486.71,"Road-650 Black, 60","Northeast","US","Road Bikes"
45277,2/1/2010 0:00:00,3,$2146.96,$2171.29,"Road-150 Red, 48","Northeast","US","Road Bikes"
45278,2/1/2010 0:00:00,2,$2146.96,$2171.29,"Road-150 Red, 44","Canada","CA","Road Bikes"
45278,2/1/2010 0:00:00,1,$874.79,$884.71,"Road-450 Red, 52","Canada","CA","Road Bikes"
45278,2/1/2010 0:00:00,3,$419.46,$486.71,"Road-650 Black, 52","Canada","CA","Road Bikes"
45278,2/1/2010 0:00:00,1,$2146.96,$2171.29,"Road-150 Red, 62","Canada","CA","Road Bikes"
45278,2/1/2010 0:00:00,1,$2146.96,$2171.29,"Road-150 Red, 56","Canada","CA","Road Bikes"
45278,2/1/2010 0:00:00,1,$419.46,$486.71,"Road-650 Black, 48","Canada","CA","Road Bikes"
45278,2/1/2010 0:00:00,1,$874.79,$884.71,"Road-450 Red, 60","Canada","CA","Road Bikes"
45278,2/1/2010 0:00:00,1,$419.46,$486.71,"Road-650 Black, 58","Canada","CA","Road Bikes"
45278,2/1/2010 0:00:00,1,$419.46,$486.71,"Road-650 Black, 62","Canada","CA","Road Bikes"
45278,2/1/2010 0:00:00,1,$2146.96,$2171.29,"Road-150 Red, 48","Canada","CA","Road Bikes"
45278,2/1/2010 0:00:00,5,$874.79,$884.71,"Road-450 Red, 44","Canada","CA","Road Bikes"
45278,2/1/2010 0:00:00,4,$419.46,$486.71,"Road-650 Red, 58","Canada","CA","Road Bikes"
45278,2/1/2010 0:00:00,1,$419.46,$486.71,"Road-650 Red, 62","Canada","CA","Road Bikes"
45278,2/1/2010 0:00:00,1,$28.84,$38.49,"Long-Sleeve Logo Jersey, L","Canada","CA","Jerseys"
45278,2/1/2010 0:00:00,1,$419.46,$486.71,"Road-650 Red, 44","Canada","CA","Road Bikes"
45278,2/1/2010 0:00:00,3,$2146.96,$2171.29,"Road-150 Red, 52","Canada","CA","Road Bikes"
45278,2/1/2010 0:00:00,2,$419.46,$486.71,"Road-650 Black, 60","Canada","CA","Road Bikes"
45279,2/1/2010 0:00:00,1,$183.94,$187.16,"LL Road Frame - Red, 62","Canada","CA","Road Frames"
45279,2/1/2010 0:00:00,2,$419.46,$486.71,"Road-650 Red, 62","Canada","CA","Road Bikes"
45280,2/1/2010 0:00:00,2,$874.79,$884.71,"Road-450 Red, 52","Canada","CA","Road Bikes"
45280,2/1/2010 0:00:00,2,$419.46,$486.71,"Road-650 Red, 62","Canada","CA","Road Bikes"
45280,2/1/2010 0:00:00,3,$419.46,$486.71,"Road-650 Red, 52","Canada","CA","Road Bikes"
45280,2/1/2010 0:00:00,1,$178.58,$204.63,"LL Road Frame - Black, 52","Canada","CA","Road Frames"
45280,2/1/2010 0:00:00,1,$2146.96,$2171.29,"Road-150 Red, 56","Canada","CA","Road Bikes"
45280,2/1/2010 0:00:00,4,$419.46,$486.71,"Road-650 Red, 60","Canada","CA","Road Bikes"
45280,2/1/2010 0:00:00,1,$874.79,$884.71,"Road-450 Red, 60","Canada","CA","Road Bikes"
45280,2/1/2010 0:00:00,2,$419.46,$486.71,"Road-650 Red, 44","Canada","CA","Road Bikes"
45280,2/1/2010 0:00:00,2,$419.46,$486.71,"Road-650 Red, 48","Canada","CA","Road Bikes"
45280,2/1/2010 0:00:00,1,$419.46,$486.71,"Road-650 Black, 58","Canada","CA","Road Bikes"
45280,2/1/2010 0:00:00,1,$183.94,$187.16,"LL Road Frame - Red, 44","Canada","CA","Road Frames"
45280,2/1/2010 0:00:00,2,$874.79,$884.71,"Road-450 Red, 44","Canada","CA","Road Bikes"
45281,2/1/2010 0:00:00,1,$419.46,$486.71,"Road-650 Red, 44","Central","US","Road Bikes"
45281,2/1/2010 0:00:00,1,$874.79,$884.71,"Road-450 Red, 52","Central","US","Road Bikes"
45281,2/1/2010 0:00:00,1,$419.46,$486.71,"Road-650 Black, 52","Central","US","Road Bikes"
45282,2/1/2010 0:00:00,1,$2039.99,$1912.15,"Mountain-100 Silver, 48","Canada","CA","Mountain Bikes"
45282,2/1/2010 0:00:00,1,$2024.99,$1898.09,"Mountain-100 Black, 48","Canada","CA","Mountain Bikes"
45282,2/1/2010 0:00:00,2,$2039.99,$1912.15,"Mountain-100 Silver, 42","Canada","CA","Mountain Bikes"
45282,2/1/2010 0:00:00,2,$5.70,$3.40,"Mountain Bike Socks, M","Canada","CA","Socks"
45283,2/1/2010 0:00:00,1,$419.46,$486.71,"Road-650 Red, 58","Northwest","US","Road Bikes"
45283,2/1/2010 0:00:00,3,$874.79,$884.71,"Road-450 Red, 52","Northwest","US","Road Bikes"
45283,2/1/2010 0:00:00,2,$2146.96,$2171.29,"Road-150 Red, 44","Northwest","US","Road Bikes"
45283,2/1/2010 0:00:00,1,$874.79,$884.71,"Road-450 Red, 58","Northwest","US","Road Bikes"
45283,2/1/2010 0:00:00,4,$419.46,$486.71,"Road-650 Red, 48","Northwest","US","Road Bikes"
45283,2/1/2010 0:00:00,1,$20.19,$13.09,"Sport-100 Helmet, Blue","Northwest","US","Helmets"
45283,2/1/2010 0:00:00,1,$419.46,$486.71,"Road-650 Red, 62","Northwest","US","Road Bikes"
45283,2/1/2010 0:00:00,2,$874.79,$884.71,"Road-450 Red, 48","Northwest","US","Road Bikes"
45283,2/1/2010 0:00:00,1,$419.46,$486.71,"Road-650 Black, 44","Northwest","US","Road Bikes"
45283,2/1/2010 0:00:00,1,$419.46,$486.71,"Road-650 Black, 48","Northwest","US","Road Bikes"
45283,2/1/2010 0:00:00,2,$2146.96,$2171.29,"Road-150 Red, 56","Northwest","US","Road Bikes"
45283,2/1/2010 0:00:00,1,$874.79,$884.71,"Road-450 Red, 60","Northwest","US","Road Bikes"
45283,2/1/2010 0:00:00,1,$419.46,$486.71,"Road-650 Red, 44","Northwest","US","Road Bikes"
45283,2/1/2010 0:00:00,4,$419.46,$486.71,"Road-650 Black, 60","Northwest","US","Road Bikes"
45283,2/1/2010 0:00:00,1,$20.19,$13.09,"Sport-100 Helmet, Black","Northwest","US","Helmets"
45283,2/1/2010 0:00:00,2,$2146.96,$2171.29,"Road-150 Red, 52","Northwest","US","Road Bikes"
45283,2/1/2010 0:00:00,1,$2146.96,$2171.29,"Road-150 Red, 48","Northwest","US","Road Bikes"
45283,2/1/2010 0:00:00,2,$874.79,$884.71,"Road-450 Red, 44","Northwest","US","Road Bikes"
45284,2/1/2010 0:00:00,2,$419.46,$486.71,"Road-650 Red, 48","Canada","CA","Road Bikes"
45284,2/1/2010 0:00:00,1,$874.79,$884.71,"Road-450 Red, 44","Canada","CA","Road Bikes"
45284,2/1/2010 0:00:00,1,$419.46,$486.71,"Road-650 Red, 60","Canada","CA","Road Bikes"
45284,2/1/2010 0:00:00,1,$874.79,$884.71,"Road-450 Red, 48","Canada","CA","Road Bikes"
45284,2/1/2010 0:00:00,1,$2146.96,$2171.29,"Road-150 Red, 44","Canada","CA","Road Bikes"
45284,2/1/2010 0:00:00,1,$874.79,$884.71,"Road-450 Red, 52","Canada","CA","Road Bikes"
45284,2/1/2010 0:00:00,4,$419.46,$486.71,"Road-650 Black, 62","Canada","CA","Road Bikes"
45284,2/1/2010 0:00:00,3,$874.79,$884.71,"Road-450 Red, 58","Canada","CA","Road Bikes"
45284,2/1/2010 0:00:00,1,$419.46,$486.71,"Road-650 Black, 52","Canada","CA","Road Bikes"
45284,2/1/2010 0:00:00,2,$2146.96,$2171.29,"Road-150 Red, 48","Canada","CA","Road Bikes"
45284,2/1/2010 0:00:00,1,$5.19,$6.92,"AWC Logo Cap","Canada","CA","Caps"
45284,2/1/2010 0:00:00,2,$2146.96,$2171.29,"Road-150 Red, 62","Canada","CA","Road Bikes"
45284,2/1/2010 0:00:00,1,$2146.96,$2171.29,"Road-150 Red, 52","Canada","CA","Road Bikes"
45284,2/1/2010 0:00:00,1,$874.79,$884.71,"Road-450 Red, 60","Canada","CA","Road Bikes"
45284,2/1/2010 0:00:00,2,$419.46,$486.71,"Road-650 Black, 44","Canada","CA","Road Bikes"
45284,2/1/2010 0:00:00,2,$2146.96,$2171.29,"Road-150 Red, 56","Canada","CA","Road Bikes"
45284,2/1/2010 0:00:00,5,$419.46,$486.71,"Road-650 Red, 52","Canada","CA","Road Bikes"
45284,2/1/2010 0:00:00,1,$419.46,$486.71,"Road-650 Black, 48","Canada","CA","Road Bikes"
45285,2/1/2010 0:00:00,1,$419.46,$486.71,"Road-650 Black, 44","Northeast","US","Road Bikes"
45285,2/1/2010 0:00:00,1,$419.46,$486.71,"Road-650 Black, 60","Northeast","US","Road Bikes"
45285,2/1/2010 0:00:00,4,$419.46,$486.71,"Road-650 Red, 62","Northeast","US","Road Bikes"
45285,2/1/2010 0:00:00,4,$874.79,$884.71,"Road-450 Red, 52","Northeast","US","Road Bikes"
45285,2/1/2010 0:00:00,1,$874.79,$884.71,"Road-450 Red, 44","Northeast","US","Road Bikes"
45285,2/1/2010 0:00:00,2,$874.79,$884.71,"Road-450 Red, 58","Northeast","US","Road Bikes"
45285,2/1/2010 0:00:00,2,$419.46,$486.71,"Road-650 Red, 48","Northeast","US","Road Bikes"
45285,2/1/2010 0:00:00,1,$356.90,$352.14,"ML Road Frame - Red, 48","Northeast","US","Road Frames"
45285,2/1/2010 0:00:00,1,$2146.96,$2171.29,"Road-150 Red, 56","Northeast","US","Road Bikes"
45285,2/1/2010 0:00:00,6,$419.46,$486.71,"Road-650 Red, 60","Northeast","US","Road Bikes"
45285,2/1/2010 0:00:00,1,$419.46,$486.71,"Road-650 Red, 52","Northeast","US","Road Bikes"
45286,2/1/2010 0:00:00,1,$874.79,$884.71,"Road-450 Red, 58","Southwest","US","Road Bikes"
45286,2/1/2010 0:00:00,2,$419.46,$486.71,"Road-650 Red, 62","Southwest","US","Road Bikes"
45286,2/1/2010 0:00:00,2,$419.46,$486.71,"Road-650 Black, 52","Southwest","US","Road Bikes"
45286,2/1/2010 0:00:00,1,$874.79,$884.71,"Road-450 Red, 52","Southwest","US","Road Bikes"
45286,2/1/2010 0:00:00,1,$419.46,$486.71,"Road-650 Red, 60","Southwest","US","Road Bikes"
45287,2/1/2010 0:00:00,1,$419.46,$486.71,"Road-650 Black, 58","Southwest","US","Road Bikes"
45288,2/1/2010 0:00:00,1,$356.90,$352.14,"ML Road Frame - Red, 48","Southeast","US","Road Frames"
45288,2/1/2010 0:00:00,2,$419.46,$486.71,"Road-650 Black, 52","Southeast","US","Road Bikes"
45288,2/1/2010 0:00:00,6,$419.46,$486.71,"Road-650 Red, 60","Southeast","US","Road Bikes"
45288,2/1/2010 0:00:00,2,$20.19,$13.09,"Sport-100 Helmet, Red","Southeast","US","Helmets"
45288,2/1/2010 0:00:00,2,$419.46,$486.71,"Road-650 Black, 58","Southeast","US","Road Bikes"
45288,2/1/2010 0:00:00,1,$874.79,$884.71,"Road-450 Red, 44","Southeast","US","Road Bikes"
45288,2/1/2010 0:00:00,1,$2146.96,$2171.29,"Road-150 Red, 56","Southeast","US","Road Bikes"
45288,2/1/2010 0:00:00,1,$20.19,$13.09,"Sport-100 Helmet, Black","Southeast","US","Helmets"
45288,2/1/2010 0:00:00,1,$874.79,$884.71,"Road-450 Red, 60","Southeast","US","Road Bikes"
45288,2/1/2010 0:00:00,4,$20.19,$13.09,"Sport-100 Helmet, Blue","Southeast","US","Helmets"
45288,2/1/2010 0:00:00,2,$419.46,$486.71,"Road-650 Black, 60","Southeast","US","Road Bikes"
45288,2/1/2010 0:00:00,1,$419.46,$486.71,"Road-650 Black, 44","Southeast","US","Road Bikes"
45288,2/1/2010 0:00:00,2,$183.94,$187.16,"LL Road Frame - Red, 48","Southeast","US","Road Frames"
45288,2/1/2010 0:00:00,2,$874.79,$884.71,"Road-450 Red, 52","Southeast","US","Road Bikes"
45288,2/1/2010 0:00:00,5,$28.84,$38.49,"Long-Sleeve Logo Jersey, XL","Southeast","US","Jerseys"
45288,2/1/2010 0:00:00,4,$419.46,$486.71,"Road-650 Red, 62","Southeast","US","Road Bikes"
45288,2/1/2010 0:00:00,8,$419.46,$486.71,"Road-650 Red, 44","Southeast","US","Road Bikes"
45288,2/1/2010 0:00:00,6,$5.19,$6.92,"AWC Logo Cap","Southeast","US","Caps"
45288,2/1/2010 0:00:00,2,$178.58,$204.63,"LL Road Frame - Black, 58","Southeast","US","Road Frames"
45288,2/1/2010 0:00:00,3,$419.46,$486.71,"Road-650 Red, 52","Southeast","US","Road Bikes"
45288,2/1/2010 0:00:00,8,$419.46,$486.71,"Road-650 Red, 48","Southeast","US","Road Bikes"
45288,2/1/2010 0:00:00,2,$2146.96,$2171.29,"Road-150 Red, 62","Southeast","US","Road Bikes"
45288,2/1/2010 0:00:00,1,$178.58,$204.63,"LL Road Frame - Black, 52","Southeast","US","Road Frames"
45288,2/1/2010 0:00:00,2,$183.94,$187.16,"LL Road Frame - Red, 60","Southeast","US","Road Frames"
45288,2/1/2010 0:00:00,2,$28.84,$38.49,"Long-Sleeve Logo Jersey, M","Southeast","US","Jerseys"
45288,2/1/2010 0:00:00,3,$28.84,$38.49,"Long-Sleeve Logo Jersey, L","Southeast","US","Jerseys"
45288,2/1/2010 0:00:00,3,$874.79,$884.71,"Road-450 Red, 58","Southeast","US","Road Bikes"
45289,2/1/2010 0:00:00,6,$2039.99,$1912.15,"Mountain-100 Silver, 38","Southeast","US","Mountain Bikes"
45289,2/1/2010 0:00:00,2,$2024.99,$1898.09,"Mountain-100 Black, 48","Southeast","US","Mountain Bikes"
45289,2/1/2010 0:00:00,2,$809.76,$699.09,"HL Mountain Frame - Black, 48","Southeast","US","Mountain Frames"
45289,2/1/2010 0:00:00,2,$5.70,$3.40,"Mountain Bike Socks, M","Southeast","US","Socks"
45289,2/1/2010 0:00:00,1,$2039.99,$1912.15,"Mountain-100 Silver, 48","Southeast","US","Mountain Bikes"
45289,2/1/2010 0:00:00,4,$2024.99,$1898.09,"Mountain-100 Black, 38","Southeast","US","Mountain Bikes"
45289,2/1/2010 0:00:00,4,$2024.99,$1898.09,"Mountain-100 Black, 44","Southeast","US","Mountain Bikes"
45289,2/1/2010 0:00:00,2,$722.59,$747.20,"HL Mountain Frame - Silver, 46","Southeast","US","Mountain Frames"
45289,2/1/2010 0:00:00,3,$714.70,$739.04,"HL Mountain Frame - Black, 38","Southeast","US","Mountain Frames"
45290,2/1/2010 0:00:00,2,$5.70,$3.40,"Mountain Bike Socks, M","Southwest","US","Socks"
45290,2/1/2010 0:00:00,3,$2039.99,$1912.15,"Mountain-100 Silver, 42","Southwest","US","Mountain Bikes"
45290,2/1/2010 0:00:00,1,$714.70,$739.04,"HL Mountain Frame - Black, 42","Southwest","US","Mountain Frames"
45290,2/1/2010 0:00:00,2,$2024.99,$1898.09,"Mountain-100 Black, 38","Southwest","US","Mountain Bikes"
45290,2/1/2010 0:00:00,6,$2024.99,$1898.09,"Mountain-100 Black, 42","Southwest","US","Mountain Bikes"
45290,2/1/2010 0:00:00,2,$2039.99,$1912.15,"Mountain-100 Silver, 38","Southwest","US","Mountain Bikes"
45290,2/1/2010 0:00:00,1,$818.70,$706.81,"HL Mountain Frame - Silver, 48","Southwest","US","Mountain Frames"
45290,2/1/2010 0:00:00,2,$2039.99,$1912.15,"Mountain-100 Silver, 44","Southwest","US","Mountain Bikes"
45290,2/1/2010 0:00:00,2,$722.59,$747.20,"HL Mountain Frame - Silver, 38","Southwest","US","Mountain Frames"
45291,2/1/2010 0:00:00,6,$419.46,$486.71,"Road-650 Black, 62","Southwest","US","Road Bikes"
45291,2/1/2010 0:00:00,1,$419.46,$486.71,"Road-650 Red, 48","Southwest","US","Road Bikes"
45291,2/1/2010 0:00:00,2,$2146.96,$2171.29,"Road-150 Red, 56","Southwest","US","Road Bikes"
45291,2/1/2010 0:00:00,3,$874.79,$884.71,"Road-450 Red, 60","Southwest","US","Road Bikes"
45291,2/1/2010 0:00:00,1,$419.46,$486.71,"Road-650 Red, 58","Southwest","US","Road Bikes"
45291,2/1/2010 0:00:00,2,$2146.96,$2171.29,"Road-150 Red, 52","Southwest","US","Road Bikes"
45291,2/1/2010 0:00:00,3,$874.79,$884.71,"Road-450 Red, 58","Southwest","US","Road Bikes"
45291,2/1/2010 0:00:00,3,$419.46,$486.71,"Road-650 Red, 60","Southwest","US","Road Bikes"
45291,2/1/2010 0:00:00,1,$419.46,$486.71,"Road-650 Red, 52","Southwest","US","Road Bikes"
45291,2/1/2010 0:00:00,3,$419.46,$486.71,"Road-650 Red, 62","Southwest","US","Road Bikes"
45291,2/1/2010 0:00:00,4,$419.46,$486.71,"Road-650 Black, 58","Southwest","US","Road Bikes"
45291,2/1/2010 0:00:00,5,$419.46,$486.71,"Road-650 Red, 44","Southwest","US","Road Bikes"
45291,2/1/2010 0:00:00,3,$2146.96,$2171.29,"Road-150 Red, 44","Southwest","US","Road Bikes"
45291,2/1/2010 0:00:00,2,$874.79,$884.71,"Road-450 Red, 52","Southwest","US","Road Bikes"
45291,2/1/2010 0:00:00,4,$2146.96,$2171.29,"Road-150 Red, 48","Southwest","US","Road Bikes"
45291,2/1/2010 0:00:00,1,$5.19,$6.92,"AWC Logo Cap","Southwest","US","Caps"
45291,2/1/2010 0:00:00,4,$419.46,$486.71,"Road-650 Black, 52","Southwest","US","Road Bikes"
45291,2/1/2010 0:00:00,1,$419.46,$486.71,"Road-650 Black, 44","Southwest","US","Road Bikes"
45291,2/1/2010 0:00:00,1,$419.46,$486.71,"Road-650 Black, 60","Southwest","US","Road Bikes"
45291,2/1/2010 0:00:00,4,$874.79,$884.71,"Road-450 Red, 44","Southwest","US","Road Bikes"
45291,2/1/2010 0:00:00,2,$2146.96,$2171.29,"Road-150 Red, 62","Southwest","US","Road Bikes"
45291,2/1/2010 0:00:00,4,$874.79,$884.71,"Road-450 Red, 48","Southwest","US","Road Bikes"
45291,2/1/2010 0:00:00,2,$28.84,$38.49,"Long-Sleeve Logo Jersey, L","Southwest","US","Jerseys"
45292,2/1/2010 0:00:00,1,$28.84,$38.49,"Long-Sleeve Logo Jersey, XL","Northwest","US","Jerseys"
45293,2/1/2010 0:00:00,2,$419.46,$486.71,"Road-650 Red, 48","Canada","CA","Road Bikes"
45293,2/1/2010 0:00:00,2,$419.46,$486.71,"Road-650 Red, 60","Canada","CA","Road Bikes"
45294,2/1/2010 0:00:00,3,$2039.99,$1912.15,"Mountain-100 Silver, 48","Northwest","US","Mountain Bikes"
